Gene,OG_number,OG_species,Tissue,OG_size,Bias,OG_contents
ALDH1A3,N0.HOG0012218,5,Colon,0,-1
PLCD4,N0.HOG0008226,5,Adipose,0,1
TMED5,N0.HOG0006404,5,Adipose,0,-1
OAF,N0.HOG0009956,5,Pituitary,0,1
EDC3,N0.HOG0013275,5,Pituitary,0,-1
CEPT1,N0.HOG0012940,5,Pituitary,0,-1
ACTR2,N0.HOG0002363,5,Adrenal,3,-1, ENSMFAG00000042614, ENSMFAG00000000938, ENSMFAG00000002175
ANP32E,N0.HOG0005308,5,Adrenal,2,-1,ENSMFAG00000036814, ENSMFAG00000000851
TYROBP,N0.HOG0017833,4,Pituitary,0,1
LETMD1,N0.HOG0008422,5,Pituitary,0,-1
CADM3,N0.HOG0008147,5,Skin,0,-1
MUT,N0.HOG0006141,5,Brain,0,-1
TSHZ1,N0.HOG0014951,5,Adrenal,0,1
FJX1,N0.HOG0017578,4,Pituitary,0,1
ERP44,N0.HOG0008081,5,Adipose,1,-1,ENSCAFG00000002542
HNRNPA2B1,N0.HOG0008833,5,Adipose,0,-1
KIF13A,N0.HOG0015071,5,Adrenal,0,1
CCDC51,N0.HOG0015012,5,Adipose,0,-1
PMP22,N0.HOG0017263,4,Pituitary,0,1
BAHD1,N0.HOG0014809,5,Muscle,0,-1
CYBA,N0.HOG0008107,5,Pituitary,0,1
BAG2,N0.HOG0003950,5,Adrenal,1,-1, ENSCAFG00000046173
TNFRSF13B,N0.HOG0005810,5,Colon,0,1
REEP1,N0.HOG0014523,5,Adrenal,0,-1
SSPN,N0.HOG0016030,5,Thyroid,0,1
MICAL2,N0.HOG0006481,5,Adrenal,0,-1
GPR155,N0.HOG0008788,5,Muscle,0,1
ZNF329,N0.HOG0017864,4,Pituitary,0,-1
STK4,N0.HOG0016126,5,Adipose,0,1
AJAP1,N0.HOG0009641,5,Pituitary,0,1
TMEM170B,N0.HOG0015957,5,Pituitary,0,-1
CCKBR,N0.HOG0016175,5,Brain,0,1
NOTCH1,N0.HOG0010738,5,Pituitary,0,1
LRRK1,N0.HOG0012331,5,Muscle,0,-1
LENG1,N0.HOG0001069,5,Liver,10,-1,ENSG00000277457, ENSG00000277808, ENSG00000278516, ENSG00000276774, ENSG00000276628, ENSG00000278426, ENSG00000275935, ENSG00000276959, ENSG00000105617, ENSG00000278257
CBX4,N0.HOG0010108,5,Muscle,0,-1
CARD9,N0.HOG0010050,5,Spleen,0,1
NACC2,N0.HOG0009307,5,Adrenal,0,1
MED16,N0.HOG0005050,5,Spleen,1,1, ENSG00000282092
SRSF2,N0.HOG0006972,5,Adipose,0,-1
MCAM,N0.HOG0009462,5,Pituitary,0,1
HAGH,N0.HOG0013188,5,Spleen,0,1
RSPO4,N0.HOG0013933,5,Skin,0,-1
CCDC153,N0.HOG0009005,5,Pituitary,0,1
SRP72,N0.HOG0004223,5,Adipose,2,-1,ENSMFAG00000037164, ENSMFAG00000031065
ADCY7,N0.HOG0007655,5,Pituitary,0,1
TMEM121,N0.HOG0011157,5,Brain,0,1
C1QL1,N0.HOG0006221,5,Brain,0,1
PPP1R1B,N0.HOG0005819,5,Pituitary,0,1
ACKR4,N0.HOG0016521,5,Adipose,0,1
ATP11C,N0.HOG0003474,5,Liver,1,1, ENSMUSG00000108408
ITIH5,N0.HOG0007550,5,Adrenal,0,1
LRRC71,N0.HOG0008253,5,Pituitary,0,1
ITGA6,N0.HOG0010925,5,Liver,0,1
HID1,N0.HOG0010368,5,Brain,0,1
ASTN2,N0.HOG0007855,5,Adrenal,0,-1
LYPD6,N0.HOG0013749,5,Adrenal,0,-1
CSRNP3,N0.HOG0011222,5,Pituitary,0,-1
ISLR,N0.HOG0004925,5,Pituitary,2,1,ENSG00000288508, ENSG00000129009
SAP25,N0.HOG0010033,5,Adipose,0,1
RNF219,N0.HOG0006932,5,Pituitary,0,-1
DDIAS,N0.HOG0006751,5,Skin,0,1
BCL6,N0.HOG0010277,5,Brain,0,-1
STK38,N0.HOG0001371,5,Heart,1,1, ENSCAFG00000029217
TIAL1,N0.HOG0010710,5,Pituitary,0,-1
DHX15,N0.HOG0013592,5,Pituitary,0,-1
LHPP,N0.HOG0007697,5,Brain,0,1
ZNF706,N0.HOG0012820,5,Spleen,0,-1
SYNJ2BP,N0.HOG0011626,5,Pituitary,0,-1
FAM181B,N0.HOG0006668,5,Pituitary,0,1
CSGALNACT1,N0.HOG0012635,5,Adipose,0,1
TMEM204,N0.HOG0012868,5,Thyroid,0,-1
SNX25,N0.HOG0009997,5,Spleen,0,-1
EMILIN1,N0.HOG0014738,5,Spleen,0,1
YTHDF3,N0.HOG0015346,5,Adrenal,0,-1
CISH,N0.HOG0015106,5,Spleen,0,1
HSF4,N0.HOG0012193,5,Spleen,0,1
FAM174A,N0.HOG0010997,5,Thyroid,0,1
MPP5,N0.HOG0006415,5,Thyroid,0,1
TMA7,N0.HOG0002165,5,Adrenal,2,-1,ENSMFAG00000030127, ENSMFAG00000006665
ZNF629,N0.HOG0008243,5,Adipose,0,-1
TUBB2A,N0.HOG0000093,4,Adipose,3,-1,ENSMFAG00000044340,ENSMUSG00000045136,ENSRNOG00000017445
METTL21C,N0.HOG0006652,5,Muscle,0,1
GRHPR,N0.HOG0011248,5,Liver,0,1
CEBPB,N0.HOG0016045,5,Adipose,0,-1
SHKBP1,N0.HOG0013733,5,Adrenal,0,1
C9orf135,N0.HOG0015013,5,Pituitary,0,-1
UTP15,N0.HOG0014434,5,Adipose,0,-1
NSF,N0.HOG0002876,5,Pituitary,2,-1, ENSG00000278174, ENSG00000276262
ASB6,N0.HOG0012264,5,Spleen,0,1
FAM46A,N0.HOG0005739,5,Pituitary,0,-1
RTN4IP1,N0.HOG0009320,5,Adipose,0,-1
TRMT10A,N0.HOG0016066,5,Adrenal,0,-1
DACT1,N0.HOG0009306,5,Adrenal,0,1
AFF4,N0.HOG0005938,5,Colon,0,1
CTDSP1,N0.HOG0008688,5,Spleen,0,1
PGAP3,N0.HOG0005905,5,Muscle,0,1
TEAD2,N0.HOG0010929,5,Adrenal,0,1
PLBD2,N0.HOG0010961,5,Muscle,0,1
TPCN2,N0.HOG0002981,5,Pituitary,2,1, ENSCAFG00000030102, ENSG00000287725
SPHK1,N0.HOG0006158,5,Spleen,0,1
SPOP,N0.HOG0008493,5,Adipose,0,1
AGPAT4,N0.HOG0010551,5,Pituitary,0,-1
VOPP1,N0.HOG0013180,5,Muscle,0,1
C2CD2L,N0.HOG0008997,5,Spleen,0,1
TUBB4B,N0.HOG0000099,5,Spleen,0,1
GDPD5,N0.HOG0011720,5,Pituitary,0,1
NRGN,N0.HOG0013100,5,Adrenal,0,-1
TLCD1,N0.HOG0013580,5,Lung,0,-1
RAB33B,N0.HOG0011294,5,Pituitary,0,-1
SYNPO,N0.HOG0014587,5,Pituitary,0,1
SEC61G,N0.HOG0002729,5,Adrenal,3,-1,ENSCAFG00000002706, ENSCAFG00000003459, ENSRNOG00000060417
ADAMTSL2,N0.HOG0006819,5,Colon,0,-1
CYP4X1,N0.HOG0016198,5,Pituitary,0,1
SMC1A,N0.HOG0013920,5,Adrenal,0,-1
BRI3,N0.HOG0005989,5,Brain,0,1
NDST1,N0.HOG0000485,5,Pituitary,0,1
CD300LB,N0.HOG0001506,5,Lung,8,-1, ENSCAFG00000043569, ENSCAFG00000024942, ENSCAFG00000043524, ENSCAFG00000024944,ENSG00000204345, ENSG00000178789,ENSMFAG00000000921, ENSMFAG00000043746
SRRM2,N0.HOG0007208,5,Pituitary,0,-1
BHLHE40,N0.HOG0016591,5,Pituitary,0,1
AKNA,N0.HOG0008862,5,Pituitary,0,1
RBM22,N0.HOG0014608,5,Adrenal,0,1
TET2,N0.HOG0014744,5,Pituitary,0,-1
RPGR,N0.HOG0011677,5,Heart,0,-1
N4BP2,N0.HOG0013244,5,Pituitary,0,-1
LPL,N0.HOG0016546,5,Brain,0,-1
INSC,N0.HOG0016108,5,Colon,0,-1
NPC2,N0.HOG0003529,5,Pituitary,2,1,ENSCAFG00000013780, ENSCAFG00000016932
GDF11,N0.HOG0006260,5,Lung,0,1
MGAT1,N0.HOG0011239,5,Muscle,0,-1
ZC3H10,N0.HOG0017637,4,Pituitary,0,-1
RBM17,N0.HOG0007174,5,Spleen,0,-1
RHPN1,N0.HOG0008698,5,Spleen,0,1
HIBCH,N0.HOG0004973,5,Skin,2,1,ENSMFAG00000034522, ENSMFAG00000045282
LRBA,N0.HOG0002115,5,Thyroid,0,1
CAPRIN1,N0.HOG0014511,5,Pituitary,0,-1
ZNF618,N0.HOG0009743,5,Colon,0,1
ARNTL2,N0.HOG0016299,5,Colon,0,1
NMNAT1,N0.HOG0003513,5,Muscle,2,1,ENSMFAG00000032142, ENSMFAG00000001659
FASTKD2,N0.HOG0013539,5,Adipose,0,-1
PSAT1,N0.HOG0002632,5,Skin,4,1,ENSMFAG00000003829, ENSMFAG00000007031, ENSMFAG00000031098, ENSMFAG00000032662
DBI,N0.HOG0002786,4,Pituitary,4,1,ENSCAFG00000003755, ENSCAFG00000012600, ENSCAFG00000031914, ENSCAFG00000004895
ARGLU1,N0.HOG0006469,5,Spleen,0,-1
AQP4,N0.HOG0008423,5,Brain,0,-1
TSPYL2,N0.HOG0006823,5,Spleen,0,-1
MTRF1,N0.HOG0016336,5,Pituitary,0,-1
GRWD1,N0.HOG0007880,5,Adipose,0,-1
POU6F1,N0.HOG0008692,5,Muscle,0,1
MRM1,N0.HOG0003606,5,Liver,1,-1, ENSG00000274853
CLTA,N0.HOG0013355,5,Heart,0,-1
CEP85,N0.HOG0004782,5,Muscle,2,1,ENSRNOG00000061906, ENSRNOG00000016249
OSBPL5,N0.HOG0012583,5,Pituitary,0,1
DHX36,N0.HOG0003641,5,Spleen,2,-1,ENSG00000281763, ENSG00000174953
IDE,N0.HOG0004306,5,Pituitary,1,-1, ENSMUSG00000111624
WWTR1,N0.HOG0009664,5,Pituitary,0,1
FAM102B,N0.HOG0009540,5,Thyroid,0,1
SLC41A3,N0.HOG0015020,5,Pituitary,0,1
EPHA1,N0.HOG0005382,5,Pituitary,1,1, ENSG00000284816
ALKBH5,N0.HOG0006826,5,Muscle,0,1
CYP26B1,N0.HOG0015584,5,Thyroid,0,-1
TTC19,N0.HOG0010352,5,Skin,4,1,ENSG00000170425,ENSMFAG00000008111,ENSMUSG00000018500,ENSRNOG00000002922
CROCC,N0.HOG0015301,5,Adrenal,0,1
MALSU1,N0.HOG0006103,5,Adipose,0,-1
MTIF3,N0.HOG0005552,5,Muscle,0,1
FNDC4,N0.HOG0014080,5,Colon,0,-1
ATP5S,N0.HOG0009427,5,Adipose,0,-1
RASGRP4,N0.HOG0009033,5,Skin,0,-1
FMOD,N0.HOG0011893,5,Brain,0,1
TIMM10,N0.HOG0013748,5,Adipose,0,-1
PAPOLA,N0.HOG0002400,5,Adrenal,0,-1
RASGRF2,N0.HOG0001948,5,Adipose,0,1
CSNK1G3,N0.HOG0007517,5,Pituitary,0,-1
SVIP,N0.HOG0011883,5,Thyroid,1,1,ENSCAFG00000048561
LMNA,N0.HOG0008764,5,Spleen,0,1
RAB2A,N0.HOG0004273,5,Adrenal,1,-1, ENSCAFG00000014123
CAMK4,N0.HOG0013512,5,Pituitary,0,-1
ASAP3,N0.HOG0005136,5,Adrenal,2,1,ENSCAFG00000028982, ENSG00000282854
STIL,N0.HOG0016334,5,Skin,0,1
OLFM1,N0.HOG0005942,5,Skin,0,-1
KRT17,N0.HOG0000705,4,Pituitary,2,1, ENSMUSG00000053654, ENSRNOG00000034087
PHYHD1,N0.HOG0011116,5,Adrenal,0,1
LRMP,N0.HOG0015791,5,Thyroid,0,-1
YY1,N0.HOG0013617,5,Thyroid,0,1
SOX13,N0.HOG0011503,5,Pituitary,0,1
ASPSCR1,N0.HOG0009298,5,Spleen,0,1
FNBP1,N0.HOG0013130,5,Pituitary,0,1
IRF2BPL,N0.HOG0017689,4,Adrenal,0,1
CHD3,N0.HOG0000757,5,Brain,0,1
LDB1,N0.HOG0006993,5,Adrenal,0,1
CHD7,N0.HOG0015916,5,Spleen,0,-1
TAL1,N0.HOG0016239,5,Skin,0,-1
CKAP2,N0.HOG0007074,5,Skin,0,1
C19orf24,N0.HOG0017794,4,Adipose,0,-1
SLA2,N0.HOG0015297,5,Colon,0,1
TNNI1,N0.HOG0006999,5,Thyroid,0,1
TGFB1I1,N0.HOG0010342,5,Pituitary,0,1
RASEF,N0.HOG0015085,5,Thyroid,0,1
VPS36,N0.HOG0006964,5,Spleen,0,-1
AKT1S1,N0.HOG0013869,5,Lung,0,-1
TMEM203,N0.HOG0008241,5,Pituitary,0,1
CA8,N0.HOG0007012,5,Colon,0,-1
PPP1R21,N0.HOG0008484,5,Adipose,0,1
NABP1,N0.HOG0013202,5,Muscle,0,-1
TSPAN1,N0.HOG0015567,5,Pituitary,0,1
LAT2,N0.HOG0009107,5,Skin,0,-1
TBC1D17,N0.HOG0013940,5,Adrenal,0,1
ATF5,N0.HOG0013981,5,Adrenal,0,-1
COX6A2,N0.HOG0010199,5,Muscle,0,1
CORO6,N0.HOG0011846,5,Colon,0,-1
COPB1,N0.HOG0016450,5,Pituitary,0,-1
USP8,N0.HOG0006066,5,Spleen,0,-1
GALNT3,N0.HOG0011213,5,Pituitary,0,-1
TWF2,N0.HOG0016394,5,Heart,0,1
FUZ,N0.HOG0017853,4,Adrenal,0,1
TAOK1,N0.HOG0012342,5,Lung,0,1
CDNF,N0.HOG0011663,5,Thyroid,0,1
SOX12,N0.HOG0016547,5,Adrenal,0,1
IGFBP6,N0.HOG0012141,5,Pituitary,0,1
COA6,N0.HOG0009582,5,Adipose,0,-1
DNM1,N0.HOG0000880,5,Brain,0,1
PARP3,N0.HOG0016055,5,Adrenal,0,1
ARMCX5,N0.HOG0012566,5,Liver,0,1
HSD17B14,N0.HOG0009227,5,Pituitary,0,1
DMWD,N0.HOG0009565,5,Spleen,0,1
VAV2,N0.HOG0006307,5,Thyroid,0,1
RXRA,N0.HOG0006046,5,Pituitary,0,1
ALDH1A2,N0.HOG0008050,5,Adipose,0,1
ULK2,N0.HOG0009699,5,Adipose,0,1
SPI1,N0.HOG0010073,5,Thyroid,0,-1
UBA7,N0.HOG0004122,5,Pituitary,1,1, ENSMUSG00000079323
PCGF2,N0.HOG0004701,5,Adrenal,1,1, ENSG00000278644
ELF1,N0.HOG0016153,5,Spleen,0,-1
COPS3,N0.HOG0005953,5,Adrenal,0,-1
LRFN3,N0.HOG0017834,4,Brain,0,1
MRPL2,N0.HOG0005786,5,Adipose,0,-1
EIF2D,N0.HOG0015376,5,Thyroid,0,1
CTF1,N0.HOG0008300,5,Thyroid,0,1
PNKD,N0.HOG0008875,5,Spleen,0,1
HOMER2,N0.HOG0006055,5,Pituitary,1,1,ENSCAFG00000013185
ENPP3,N0.HOG0005901,5,Lung,0,-1
BRAF,N0.HOG0013570,5,Pituitary,0,-1
SLC6A9,N0.HOG0016554,5,Spleen,0,1
NDUFA8,N0.HOG0007040,5,Adipose,0,-1
QSOX1,N0.HOG0007567,5,Muscle,0,-1
ZRANB3,N0.HOG0016145,5,Muscle,0,1
TBX2,N0.HOG0008055,5,Pituitary,0,1
TIAM2,N0.HOG0007911,5,Adrenal,0,-1
SSSCA1,N0.HOG0005311,5,Adipose,2,-1,ENSMUSG00000118125, ENSMUSG00000079478
ITGA11,N0.HOG0005788,5,Pituitary,0,1
LRP11,N0.HOG0004396,5,Colon,2,-1,ENSMUSG00000116377, ENSMUSG00000019796
NFIB,N0.HOG0007059,5,Pituitary,0,1
WDR83,N0.HOG0011583,5,Liver,0,-1
SIK2,N0.HOG0007139,5,Colon,0,1
PPAT,N0.HOG0009980,5,Pituitary,0,-1
LARS2,N0.HOG0010176,5,Thyroid,0,1
ACTR1B,N0.HOG0001688,5,Muscle,0,1
PGF,N0.HOG0006432,5,Thyroid,0,1
TPK1,N0.HOG0010755,5,Liver,0,1
ERCC6,N0.HOG0013469,5,Skin,0,1
PLCD1,N0.HOG0008229,5,Adrenal,0,1
CIZ1,N0.HOG0009410,5,Adrenal,0,1
COX4I2,N0.HOG0016009,5,Pituitary,0,1
BCKDK,N0.HOG0009062,5,Adrenal,0,1
ACSBG1,N0.HOG0008606,5,Pituitary,0,1
WDR5,N0.HOG0001393,5,Adipose,0,-1
STRA6,N0.HOG0004921,5,Pituitary,1,1, ENSG00000288257
PIK3CB,N0.HOG0004974,5,Skin,1,1, ENSRNOG00000016384
IRGQ,N0.HOG0011180,5,Pituitary,0,-1
MLF1,N0.HOG0015909,5,Thyroid,0,1
DMPK,N0.HOG0009519,5,Liver,0,-1
SUSD3,N0.HOG0010578,5,Pituitary,0,1
RARA,N0.HOG0007088,5,Adrenal,0,1
FGF13,N0.HOG0016789,4,Adipose,2,-1,ENSMFAG00000041190, ENSMFAG00000030544
ALKBH8,N0.HOG0017607,4,Muscle,0,1
ACP5,N0.HOG0010200,5,Thyroid,0,-1
DBP,N0.HOG0008368,5,Thyroid,0,1
CDR2,N0.HOG0006441,5,Lung,0,1
SORBS3,N0.HOG0009480,5,Pituitary,0,1
ESCO1,N0.HOG0010303,5,Skin,0,1
TAF4B,N0.HOG0008328,5,Brain,0,-1
SYNM,N0.HOG0011399,5,Pituitary,0,1
DUSP23,N0.HOG0008390,5,Adrenal,0,1
UTP20,N0.HOG0014213,5,Adipose,0,-1
PDGFD,N0.HOG0009229,5,Pituitary,0,1
TMEM120B,N0.HOG0016552,5,Adrenal,0,-1
TBKBP1,N0.HOG0011661,5,Skin,0,-1
CPOX,N0.HOG0013402,5,Pituitary,0,-1
R3HDM1,N0.HOG0016096,5,Pituitary,0,-1
GGH,N0.HOG0015425,5,Brain,0,-1
MORN3,N0.HOG0016514,5,Skin,0,1
SSR1,N0.HOG0010318,5,Adipose,0,-1
GCGR,N0.HOG0004077,5,Adrenal,1,-1, ENSG00000288269
CCDC137,N0.HOG0009014,5,Adrenal,0,1
FUK,N0.HOG0005671,5,Adrenal,0,1
IGSF23,N0.HOG0012273,5,Lung,0,-1
C1QTNF5,N0.HOG0009484,5,Adrenal,0,1
CCND1,N0.HOG0010588,5,Thyroid,0,1
NAA38,N0.HOG0012253,5,Adipose,0,-1
NKD1,N0.HOG0007688,5,Pituitary,0,1
COL12A1,N0.HOG0006300,5,Skin,0,-1
TMEM126B,N0.HOG0007810,5,Muscle,0,1
SRXN1,N0.HOG0013740,5,Muscle,0,-1
CLMN,N0.HOG0007671,5,Liver,0,1
LAYN,N0.HOG0006946,5,Adipose,0,1
DOLPP1,N0.HOG0011690,5,Lung,0,-1
SRPK3,N0.HOG0009398,5,Muscle,0,1
COLCA2,N0.HOG0006583,5,Pituitary,0,1
TWISTNB,N0.HOG0007440,5,Adipose,0,-1
ZBTB47,N0.HOG0009144,5,Adrenal,0,1
BTBD1,N0.HOG0001685,5,Muscle,0,1
PHIP,N0.HOG0005770,5,Pituitary,0,-1
HEBP2,N0.HOG0015167,5,Pituitary,0,1
SH3PXD2A,N0.HOG0016089,5,Skin,0,1
FRMD4A,N0.HOG0011475,5,Adipose,0,-1
KLHL25,N0.HOG0008947,5,Adrenal,0,1
BSPRY,N0.HOG0010683,5,Adrenal,0,1
CD2,N0.HOG0011558,5,Thyroid,0,-1
H6PD,N0.HOG0006558,5,Adrenal,0,1
SLC31A1,N0.HOG0004410,5,Adrenal,2,-1,ENSMFAG00000001952, ENSMFAG00000041084
FXYD1,N0.HOG0012785,5,Skin,0,-1
FANCG,N0.HOG0009694,5,Pituitary,0,-1
VIPR1,N0.HOG0009657,5,Adipose,0,1
ST3GAL4,N0.HOG0007625,5,Pituitary,0,-1
RFX8,N0.HOG0008895,5,Adipose,0,1
TCF19,N0.HOG0001483,5,Thyroid,7,-1,ENSG00000233890, ENSG00000224472, ENSG00000137310, ENSG00000234674, ENSG00000224941, ENSG00000206455, ENSG00000224379
INPP5A,N0.HOG0014817,5,Skin,0,-1
NEK7,N0.HOG0014095,5,Adipose,0,1
MFSD12,N0.HOG0007243,5,Liver,0,-1
CCDC38,N0.HOG0015730,5,Liver,0,1
KIFC3,N0.HOG0013009,5,Spleen,0,1
CACNB3,N0.HOG0014873,5,Pituitary,0,1
IGFLR1,N0.HOG0014668,5,Skin,0,-1
ITGB6,N0.HOG0014111,5,Muscle,0,1
ITGA5,N0.HOG0008256,5,Spleen,0,1
TOP1,N0.HOG0013404,5,Adipose,0,-1
SEC23B,N0.HOG0001953,5,Muscle,0,-1
NPAS2,N0.HOG0008517,5,Thyroid,0,-1
ASAP2,N0.HOG0012062,5,Adipose,0,1
RXFP1,N0.HOG0015280,5,Pituitary,0,-1
SEMA4B,N0.HOG0009327,5,Adrenal,0,1
DSCR3,N0.HOG0015409,5,Adrenal,0,1
ADCY2,N0.HOG0008054,5,Pituitary,0,1
SLC25A29,N0.HOG0013600,5,Adipose,0,1
CTSF,N0.HOG0014648,5,Adipose,0,1
HBEGF,N0.HOG0014565,5,Pituitary,0,1
GAA,N0.HOG0010837,5,Colon,4,-1,ENSG00000141519,ENSMFAG00000032264,ENSMUSG00000039963,ENSRNOG00000059401
SPECC1,N0.HOG0010175,5,Muscle,0,-1
RCOR1,N0.HOG0012761,5,Liver,0,1
LRRC32,N0.HOG0012660,5,Colon,0,-1
GALNT10,N0.HOG0015941,5,Pituitary,0,1
RNF214,N0.HOG0006700,5,Pituitary,0,-1
PALB2,N0.HOG0006517,5,Adrenal,0,1
IGSF8,N0.HOG0008869,5,Pituitary,0,1
SF3B5,N0.HOG0013719,5,Adipose,0,-1
CLDN10,N0.HOG0011946,5,Pituitary,0,1
PPP1R14A,N0.HOG0008272,5,Pituitary,0,1
ANGPTL2,N0.HOG0010856,5,Adrenal,0,1
ATG5,N0.HOG0011597,5,Adrenal,0,-1
DNPH1,N0.HOG0005735,5,Lung,0,-1
C16orf91,N0.HOG0011237,5,Adipose,0,-1
TRIM33,N0.HOG0014025,5,Spleen,0,-1
P3H4,N0.HOG0010517,5,Colon,0,-1
XAB2,N0.HOG0012403,5,Adrenal,0,1
NMT1,N0.HOG0006243,5,Thyroid,0,-1
NOXA1,N0.HOG0009065,5,Pituitary,0,1
GYPC,N0.HOG0012375,5,Pituitary,0,1
PENK,N0.HOG0007638,5,Lung,0,1
SLC25A25,N0.HOG0009097,5,Adipose,0,-1
CHGA,N0.HOG0004089,5,Pituitary,1,1, ENSG00000276781
LINGO1,N0.HOG0015998,5,Pituitary,0,1
TXLNB,N0.HOG0014492,5,Muscle,0,1
KLHL5,N0.HOG0012581,5,Liver,0,1
SCFD2,N0.HOG0012706,5,Thyroid,0,1
GTF2A1,N0.HOG0008539,5,Pituitary,0,-1
CFAP97,N0.HOG0009933,5,Pituitary,0,-1
LTC4S,N0.HOG0010007,4,Adrenal,1,-1, ENSG00000283887
MFSD8,N0.HOG0004151,5,Spleen,1,-1, ENSMUSG00000116169
RASL12,N0.HOG0017702,4,Pituitary,0,1
LANCL1,N0.HOG0009417,5,Pituitary,0,-1
MEI4,N0.HOG0005797,5,Pituitary,0,1
KCNH5,N0.HOG0001454,5,Brain,2,-1,ENSG00000284299, ENSG00000140015
SMOC2,N0.HOG0015999,5,Pituitary,0,1
FXYD5,N0.HOG0003483,5,Pituitary,1,1, ENSCAFG00000028920
SLC7A6OS,N0.HOG0006698,5,Pituitary,0,-1
APLP2,N0.HOG0009957,5,Pituitary,0,1
CCDC28B,N0.HOG0013019,5,Muscle,0,1
IPO8,N0.HOG0009732,5,Muscle,0,-1
DZIP3,N0.HOG0012911,5,Muscle,0,1
CAND1,N0.HOG0009896,5,Adrenal,0,-1
RNF152,N0.HOG0012835,5,Pituitary,0,1
GRN,N0.HOG0011945,5,Heart,0,1
SIRT7,N0.HOG0017778,4,Thyroid,0,-1
CCS,N0.HOG0014672,5,Thyroid,0,-1
POLD1,N0.HOG0014277,5,Adrenal,0,1
NRG2,N0.HOG0014653,5,Pituitary,0,1
BCO2,N0.HOG0010296,5,Adipose,0,1
IBTK,N0.HOG0003362,5,Adipose,1,-1, ENSG00000283068
CKMT2,N0.HOG0017423,4,Adrenal,0,-1
SDHAF4,N0.HOG0010728,5,Muscle,0,1
PKNOX2,N0.HOG0014097,5,Pituitary,0,-1
ANKRD49,N0.HOG0004116,5,Pituitary,1,-1, ENSMFAG00000042589
TCAP,N0.HOG0005887,5,Muscle,0,1
SLC17A6,N0.HOG0012068,5,Pituitary,0,-1
FOXN2,N0.HOG0008513,5,Pituitary,0,-1
SERPINH1,N0.HOG0004539,5,Adipose,1,-1, ENSMFAG00000000898
NDUFC1,N0.HOG0002850,5,Muscle,3,1,ENSCAFG00000047391, ENSCAFG00000043804, ENSCAFG00000028661
TMEM53,N0.HOG0014096,5,Adipose,0,-1
PARP2,N0.HOG0015426,5,Spleen,0,-1
BSG,N0.HOG0012659,5,Spleen,0,1
TSEN2,N0.HOG0017979,4,Pituitary,0,-1
RHOH,N0.HOG0011460,5,Colon,0,1
DDX6,N0.HOG0002851,5,Pituitary,3,-1,ENSMFAG00000039654, ENSMFAG00000030873, ENSMFAG00000042472
KCTD18,N0.HOG0013804,5,Heart,0,1
CHRM4,N0.HOG0008398,5,Brain,0,1
KIT,N0.HOG0012056,5,Adrenal,0,-1
LGMN,N0.HOG0009651,5,Skin,0,-1
SMAP2,N0.HOG0016630,5,Spleen,0,-1
RBM15B,N0.HOG0015363,5,Adrenal,0,1
CYP2R1,N0.HOG0016222,5,Adipose,0,1
FRYL,N0.HOG0001749,5,Spleen,0,-1
HTATSF1,N0.HOG0009238,5,Muscle,0,1
ECHDC1,N0.HOG0003723,5,Adipose,1,-1, ENSCAFG00000017506
PPP1R13L,N0.HOG0008697,5,Adrenal,0,1
ADGRV1,N0.HOG0014561,5,Colon,0,1
ARNTL,N0.HOG0006419,5,Thyroid,0,-1
PTX3,N0.HOG0016107,5,Skin,0,-1
HMGN3,N0.HOG0003371,5,Spleen,1,-1, ENSMFAG00000045753
ABLIM3,N0.HOG0013643,5,Adipose,0,1
CAV2,N0.HOG0005868,5,Thyroid,0,1
MOB3C,N0.HOG0015879,5,Adrenal,0,1
CA14,N0.HOG0016043,5,Thyroid,0,1
KCTD3,N0.HOG0014785,5,Pituitary,0,-1
GDAP2,N0.HOG0010538,5,Skin,0,1
HNRNPA0,N0.HOG0013774,5,Lung,0,1
CHRDL2,N0.HOG0010859,5,Muscle,0,1
CGREF1,N0.HOG0014716,5,Pituitary,0,-1
STK38L,N0.HOG0001370,5,Colon,0,1
ACAP2,N0.HOG0011508,5,Spleen,0,-1
ZNF319,N0.HOG0013080,5,Adrenal,0,1
ADRA1D,N0.HOG0016422,5,Lung,0,-1
LRP3,N0.HOG0017828,4,Spleen,0,1
COBLL1,N0.HOG0012582,5,Adipose,0,1
VEPH1,N0.HOG0016132,5,Thyroid,0,1
FAM13B,N0.HOG0013353,5,Colon,0,1
FBXO3,N0.HOG0014339,5,Muscle,0,1
ST3GAL2,N0.HOG0003378,5,Spleen,2,1,ENSCAFG00000025539, ENSCAFG00000020139
ZNF180,N0.HOG0012349,5,Pituitary,0,-1
CLCN7,N0.HOG0012647,5,Pituitary,0,1
NREP,N0.HOG0013650,5,Liver,0,1
TNKS1BP1,N0.HOG0013131,5,Adrenal,0,1
APEX1,N0.HOG0015202,5,Adipose,1,-1,ENSCAFG00000032033
TRPM4,N0.HOG0010340,5,Spleen,0,1
MRGPRF,N0.HOG0010443,5,Pituitary,0,1
TRIM65,N0.HOG0013091,5,Adrenal,0,1
ZFYVE1,N0.HOG0008896,5,Adipose,0,1
CSAD,N0.HOG0012079,5,Liver,0,1
FADS6,N0.HOG0010130,5,Pituitary,0,1
GPRC5C,N0.HOG0009412,5,Pituitary,0,1
GLMN,N0.HOG0012800,5,Pituitary,0,-1
